time,latitude,longitude,depth,mag,magType,place
2014-03-11T17:18:37.360Z,34.5513333,-116.2485,6.11,1.51,ml,California
2014-03-11T17:16:11.000Z,62.5127,-151.3759,91.9,1.8,ml,Alaska
2014-03-11T17:10:24.810Z,36.3901667,-117.7948333,0.88,1.37,ml,California
2014-03-11T16:47:53.400Z,38.842,-122.8275,2.4,0.9,Md,California
2014-03-11T16:42:13.300Z,38.7593,-122.7162,2,0.9,Md,California
2014-03-11T16:34:25.500Z,38.832,-122.7993,2.9,2.3,Md,California
2014-03-11T16:32:29.000Z,51.4195,-177.6665,14.9,1.9,ml,Alaska
2014-03-11T16:29:08.900Z,37.3035,-121.6712,10.9,0.9,Md,California
2014-03-11T16:17:05.000Z,60.4571,-147.3683,3.6,1.8,ml,Alaska
2014-03-11T16:14:53.300Z,18.9055,-65.193,53,2.9,Md,Puerto Rico
2014-03-11T16:12:58.900Z,18.3397,-65.0595,80,2.2,Md,U.S. Virgin Islands
2014-03-11T16:04:16.430Z,34.3418333,-116.8768333,0.01,1.08,ml,California
2014-03-11T15:27:19.900Z,39.965,-109.429,-2.4,2.1,Ml,Utah
2014-03-11T15:27:12.400Z,38.7566681,-122.7271652,2.17,1.67,md,California
2014-03-11T15:27:01.000Z,54.4679,-161.5145,16.3,2.5,ml,Alaska
2014-03-11T15:20:58.980Z,38.7891655,-122.7434998,1.79,0.7,md,California
2014-03-11T15:19:03.500Z,38.8115,-122.7963,3,0.8,Md,California
2014-03-11T15:12:39.000Z,60.3742,-147.7822,12.4,1.9,ml,Alaska
2014-03-11T15:11:28.000Z,58.9733,-134.5024,0.8,2.8,ml,Alaska
2014-03-11T15:10:27.000Z,62.2685,-151.0731,80,1.7,ml,Alaska
2014-03-11T15:06:05.900Z,47.7416,-114.273,7,1.1,mc,Montana
2014-03-11T14:56:15.300Z,37.6355,-119.0223,4.6,0.1,Md,California
2014-03-11T14:53:05.000Z,56.8431,-153.1776,14.9,2.9,ml,Alaska
2014-03-11T14:36:21.000Z,60.0379,-153.1037,123,1.9,ml,Alaska
2014-03-11T14:27:55.600Z,38.9588,-111.385,1.7,1.3,Ml,Utah
2014-03-11T14:18:45.300Z,38.7933,-122.7475,2.8,0.6,Md,California
2014-03-11T14:03:37.687Z,38.7548,-119.4628,11.1378,0.53,ml,Nevada
2014-03-11T14:02:17.580Z,38.7573,-119.4649,12.5003,1.43,ml,Nevada
2014-03-11T13:57:05.930Z,5.2531,-72.8488,38.49,4.7,mb,Colombia
2014-03-11T13:53:13.000Z,62.9743,-150.3815,93.5,1.5,ml,Alaska
2014-03-11T13:51:00.000Z,63.1421,-144.4047,10,0.6,ml,Alaska
2014-03-11T13:47:20.283Z,38.7557,-119.4611,13.3785,2.19,ml,Nevada
2014-03-11T13:16:06.000Z,65.8471,-149.7289,15.2,1.5,ml,Alaska
2014-03-11T12:55:27.800Z,35.9014,-97.2675,3.81,3.7,mb_lg,Oklahoma
2014-03-11T12:53:31.050Z,37.5383333,-118.8358333,7.09,0.47,md,California
2014-03-11T12:52:34.000Z,51.4769,-177.526,36.9,2.1,ml,Alaska
2014-03-11T12:27:05.100Z,34.294,-4.9832,10,4.7,mb,Morocco
2014-03-11T12:25:13.000Z,63.2836,-151.2585,12.6,1.1,ml,Alaska
2014-03-11T12:09:03.200Z,38.8183,-122.8215,3.3,1,Md,California
2014-03-11T12:05:31.000Z,52.8439,-167.2124,19.5,2,ml,Alaska
2014-03-11T11:47:14.070Z,34.0395,-116.9598333,19.24,0.93,ml,California
2014-03-11T11:37:18.700Z,38.7903328,-122.762001,1.78,1.32,md,California
2014-03-11T11:23:54.760Z,13.7442,92.9354,35.47,4.8,mb,India
2014-03-11T11:21:50.450Z,36.0503333,-117.5718333,7.35,0.58,ml,California
2014-03-11T11:16:27.000Z,44.7468,-110.78,6.6,1.6,Ml,Montana
2014-03-11T11:13:01.400Z,38.7933,-122.7582,1.6,1.4,Md,California
2014-03-11T11:05:30.500Z,44.755,-110.7843,6.2,0.4,Md,Montana
2014-03-11T11:05:11.900Z,44.7475,-110.783,7,1.4,Ml,Montana
2014-03-11T11:04:34.700Z,44.7482,-110.7882,6.4,1.8,Ml,Montana
2014-03-11T11:03:42.700Z,44.7537,-110.7825,6.4,1.6,Ml,Montana
2014-03-11T11:03:39.000Z,59.8492,-153.0849,98.7,1.9,ml,Alaska
2014-03-11T10:59:10.500Z,44.745,-110.7885,6,2.1,Ml,Montana
2014-03-11T10:57:31.600Z,44.7548,-110.779,7.9,1.2,Ml,Montana
2014-03-11T10:52:08.000Z,60.1803,-153.1135,147.7,2.1,ml,Alaska
2014-03-11T10:41:22.060Z,12.9911,-89.8473,70.68,4.3,mb,El Salvador
2014-03-11T10:32:24.000Z,61.5263,-140.6475,1.9,2.1,ml,Canada
2014-03-11T10:32:05.200Z,38.8233,-122.8438,2.2,0.9,Md,California
2014-03-11T10:22:44.000Z,42.0212,-112.5335,6,1.2,Md,Idaho
2014-03-11T10:22:01.000Z,54.4425,-160.7261,4.5,2.7,ml,Alaska
2014-03-11T10:12:50.800Z,34.3613333,-116.8643333,0.01,1.45,ml,California
2014-03-11T10:12:40.800Z,32.8595,-115.494,10.81,1.4,ml,California
2014-03-11T10:05:00.280Z,33.981,-116.9605,18,1.58,ml,California
2014-03-11T10:03:08.580Z,35.4768333,-118.2806667,5.32,2.62,ml,California
2014-03-11T09:50:14.900Z,48.843,-112.5663,5.4,1.6,mc,Montana
2014-03-11T09:47:02.400Z,40.5722,-125.2805,18,2.8,Md,California
2014-03-11T09:44:43.000Z,47.5853,-122.6563,16.6,0.5,Md,Washington
2014-03-11T09:42:31.000Z,63.2987,-151.1451,18.4,1.1,ml,Alaska
2014-03-11T09:25:55.590Z,6.1419,-77.6767,10.63,4.5,mb,Colombia
2014-03-11T09:21:57.000Z,63.2913,-151.1852,15.5,1.7,ml,Alaska
2014-03-11T09:20:36.700Z,44.8327,-110.532,6.7,1.7,Ml,Wyoming
2014-03-11T08:58:39.690Z,38.7719994,-122.7354965,1.53,0.53,md,California
2014-03-11T08:51:11.800Z,38.959,-111.3792,3.2,1.6,Md,Utah
2014-03-11T08:49:40.000Z,63.6399,-149.7672,117.2,1.4,ml,Alaska
2014-03-11T08:48:25.000Z,60.0126,-149.0131,4.3,1.8,ml,Alaska
2014-03-11T08:46:01.000Z,48.8426,-112.5713,6.4,1.6,mc,Montana
2014-03-11T08:43:56.000Z,61.6723,-150.0595,8.5,1.8,ml,Alaska
2014-03-11T08:37:17.580Z,32.2235,-115.2391667,18.96,2.69,ml,Mexico
2014-03-11T08:34:19.000Z,63.288,-151.1822,13.8,2.6,ml,Alaska
2014-03-11T08:26:30.000Z,48.8415,-112.5781,6.3,1.7,mc,Montana
2014-03-11T08:24:18.660Z,33.4993333,-116.4738333,10.83,0.31,ml,California
2014-03-11T08:08:49.500Z,38.782,-122.732,1.3,0.9,Md,California
2014-03-11T08:08:44.640Z,-15.8489,-74.1223,50.69,4.7,mb,Peru
2014-03-11T08:08:40.000Z,60.1185,-151.992,70.1,1.6,ml,Alaska
2014-03-11T08:06:43.300Z,48.8506,-112.5911,7.8,2.2,mc,Montana
2014-03-11T08:05:10.900Z,40.6903,-125.1853,11.3,2.9,Md,California
2014-03-11T07:54:27.000Z,61.2958,-151.9269,93.5,1.8,ml,Alaska
2014-03-11T07:51:27.400Z,41.9923,-124.2805,33.6,1.6,Ml,Oregon
2014-03-11T07:33:57.000Z,62.3871,-149.1573,2.2,1.4,ml,Alaska
2014-03-11T07:28:09.000Z,61.9297,-149.173,14.8,1.3,ml,Alaska
2014-03-11T07:24:21.990Z,35.1413333,-118.159,2.41,1.75,ml,California
2014-03-11T07:16:40.810Z,36.767,-121.4011667,9.29,2.16,md,California
2014-03-11T07:16:38.300Z,40.4623,-121.4425,4.2,0.3,Md,California
2014-03-11T07:11:42.800Z,37.6605,-122.0707,4.6,1.9,Md,California
2014-03-11T07:01:34.900Z,44.8236,-112.8583,8.6,1.1,mc,Montana
2014-03-11T07:01:13.340Z,41.0025,-80.5336667,5.22,2.1,ml,Ohio
2014-03-11T06:46:44.650Z,35.9461667,-117.7021667,4.17,0.58,ml,California
2014-03-11T06:39:54.410Z,11.6286,-87.1259,54.34,4.6,mb,Nicaragua
2014-03-11T06:33:06.000Z,53.3152,-166.4268,39.8,2.6,ml,Alaska
2014-03-11T06:13:37.300Z,37.5878,-119.0083,5,0.1,Md,California
2014-03-11T06:11:19.400Z,37.5803,-119.0043,4.9,0.5,Md,California
2014-03-11T06:09:03.200Z,19.1445,-66.591,42,2.7,Md,Puerto Rico
2014-03-11T06:07:17.400Z,38.8195,-122.7935,3.4,0.9,Md,California
2014-03-11T06:04:31.500Z,38.8222,-122.7925,3.6,2,Md,California
2014-03-11T06:03:50.640Z,38.8224983,-122.8450012,2.5,0.95,md,California
2014-03-11T06:02:47.000Z,61.7498,-149.9352,44.8,1.6,ml,Alaska
2014-03-11T05:55:18.200Z,47.6255,-122.9032,16.5,0,Md,Washington
2014-03-11T05:37:49.000Z,60.0478,-151.483,71.1,1.5,ml,Alaska
2014-03-11T05:34:09.510Z,33.3615,-116.3008333,13.29,0.93,ml,California
2014-03-11T05:31:21.400Z,37.641,-118.8575,8.8,0.2,Md,California
2014-03-11T05:26:02.430Z,33.3615,-116.3086667,12.58,1.67,ml,California
2014-03-11T05:25:40.110Z,74.5521,-72.8162,10,4.7,mb,Canada
2014-03-11T05:14:26.710Z,11.5959,-87.0292,63.65,4.2,mb,Nicaragua
2014-03-11T05:06:11.100Z,39.2388,-120.0817,9.4,1.1,Md,California
2014-03-11T05:04:11.500Z,38.7692,-122.9247,2.9,1.4,Md,California
2014-03-11T05:00:56.000Z,54.135,-164.1821,25.6,2.5,ml,Alaska
2014-03-11T04:46:14.370Z,36.0755,-117.8545,2.14,1.28,ml,California
2014-03-11T04:26:38.000Z,60.0341,-152.7406,108,2.2,ml,Alaska
2014-03-11T04:19:54.000Z,63.7671,-149.3548,122.4,2.2,ml,Alaska
2014-03-11T04:19:53.370Z,37.6381667,-118.8605,8.28,0.24,md,California
2014-03-11T04:19:22.900Z,36.9588,-121.3975,8,0.9,Md,California
2014-03-11T03:52:11.000Z,59.9299,-151.7231,50.6,2.8,ml,Alaska
2014-03-11T03:46:32.500Z,40.8237,-125.1023,24.9,2.9,Md,California
2014-03-11T03:32:22.000Z,63.9214,-148.9294,0,1.3,ml,Alaska
2014-03-11T03:31:02.000Z,64.7742,-147.4311,13.1,0.6,ml,Alaska
2014-03-11T03:27:53.800Z,38.7705,-122.7098,2.5,1.2,Md,California
2014-03-11T03:23:36.300Z,38.8218,-122.7968,2.3,0.9,Md,California
2014-03-11T03:14:59.000Z,61.3442,-150.0075,41.1,1.6,ml,Alaska
2014-03-11T03:14:03.000Z,63.2819,-151.0923,14.8,1.4,ml,Alaska
2014-03-11T03:08:53.810Z,32.8988333,-116.2056667,5.82,1.29,ml,California
2014-03-11T03:07:43.500Z,38.8395,-122.826,2.4,0.9,Md,California
2014-03-11T03:01:54.300Z,34.0018,-106.8087,5,3.3,ml,New Mexico
2014-03-11T02:59:45.300Z,44.5263,-110.8697,3.2,2.2,Ml,Wyoming
2014-03-11T02:57:54.500Z,44.5268,-110.8467,2.2,1.2,Md,Wyoming
2014-03-11T02:57:35.500Z,44.5263,-110.8682,2.1,1.7,Ml,Wyoming
2014-03-11T02:57:25.700Z,44.5305,-110.8365,2.1,0.7,Ml,Wyoming
2014-03-11T02:44:05.990Z,-60.8391,-19.9569,10,6.4,mww,East of the South Sandwich Islands
